GT,Diagnosis 1
Congenital bilateral absence of vas deferens,"+1. Infertility: Difficulty conceiving despite frequent unprotected intercourse. No other key symptoms mentioned.

+2. Cystic fibrosis: Mild respiratory and digestive issues, which are consistent with cystic fibrosis. However, the patient generally feels fit and healthy, which is atypical for cystic fibrosis patients.

+3. Endometriosis: Difficulty conceiving and mild digestive issues are consistent with endometriosis. No respiratory symptoms reported, which are not typically associated with this condition.

+4. Polycystic ovary syndrome (PCOS): Difficulty conceiving and mild digestive issues could be related to PCOS. No specific symptoms mentioned that would point to this diagnosis.

+5. Male factor infertility: Difficulty conceiving could be due to an underlying condition in the male partner, such as varicocele, low sperm count, or poor sperm motility. No specific information provided about the male partner's health."
Ovarian cancer,"+1. Ovarian cyst or tumor: Consistent with abdominal bloating, pelvic pain, and menstrual irregularities. May not explain fatigue or urinary frequency.

+2. Uterine fibroids: Consistent with abdominal bloating, pelvic pain, heavy bleeding, and increased urinary frequency. May not explain fatigue or discomfort during intercourse.

+3. Endometriosis: Consistent with pelvic pain, heavy periods, fatigue, and discomfort during intercourse. May not explain abdominal bloating or increased urinary frequency.

+4. Ovarian cancer: Consistent with abdominal bloating, pelvic pain, and fatigue. Typically presents with other symptoms like weight loss or abnormal vaginal bleeding, which the patient did not report.

+5. Irritable bowel syndrome (IBS): Consistent with abdominal bloating, pain, and feeling of fullness. Does not explain gynecological symptoms like menstrual changes or discomfort during intercourse."
Primary Sjögren syndrome,"+1. Sjögren's syndrome: Consistent with dry mouth, dry eyes, fatigue, joint pain, and potential neurological involvement. May not exhibit all symptoms.

+2. Rheumatoid arthritis: Consistent with fatigue, muscular and joint pain. Does not typically cause dry mouth, dry eyes, or parotid gland enlargement.

+3. Sarcoidosis: Consistent with fatigue, muscular and joint pain, and potential neurological involvement. May or may not cause dry mouth, dry eyes, or parotid gland enlargement.

+4. Systemic lupus erythematosus (SLE): Consistent with fatigue, muscular and joint pain, and potential neurological involvement. Dry mouth, dry eyes, and parotid gland enlargement are less common.

+5. Lymphoma: Consistent with potential parotid gland enlargement and dry mouth/eyes. Other symptoms like fatigue, joint pain, and neurological involvement are less typical."
B-cell chronic lymphocytic leukemia,"+1. Lymphoma: Consistent with fatigue, weight loss, swollen lymph nodes, and potential splenomegaly. Key symptom not reported: Night sweats.

+2. Leukemia: Consistent with fatigue, weight loss, swollen lymph nodes, and potential splenomegaly. Key symptom not reported: Frequent infections or bleeding.

+3. Autoimmune disorder (e.g., lupus, rheumatoid arthritis): Consistent with fatigue, weight loss, swollen lymph nodes, and potential splenomegaly. Key symptoms not reported: Joint pain, rashes, dry eyes/mouth.

+4. Infectious disease (e.g., HIV, tuberculosis, mononucleosis): Consistent with fatigue, weight loss, swollen lymph nodes, and potential splenomegaly. Additional information needed on travel history, exposures, and specific symptoms.

+5. Cancer (e.g., lung, breast, colon): Consistent with fatigue, weight loss, and swollen lymph nodes (if cancer has spread). Additional information needed on primary site and specific symptoms."
Congenital hydrocephalus,"+1. Hydrocephalus: Consistent with large head size, bulging soft spot, downward eye deviation, irritability, vomiting, and developmental delays. Key symptom not reported: Headaches (in older children).

+2. Brain tumor: Consistent with large head size, vomiting, irritability, and developmental delays. Key symptoms not reported: Headaches, vision problems, or focal neurological deficits.

+3. Craniosynostosis: Consistent with abnormal head shape and size. Key symptoms not reported: Ridging along skull sutures, facial deformities.

+4. Amino acid disorders (metabolic disorder): Consistent with developmental delays, seizures, and irritability. Key symptoms not reported: Specific metabolic abnormalities on laboratory tests.

+5. Congenital infections (e.g., cytomegalovirus, toxoplasmosis): Consistent with developmental delays and seizures. Key symptoms not reported: Rash, hearing loss, or other congenital abnormalities."
Necrotizing enterocolitis,"+1. Respiratory failure: Consistent with changes in respiratory status, decreased oxygenation, and elevated PCO2. Key symptoms not reported: specific respiratory distress signs (e.g., use of accessory muscles, nasal flaring).

+2. Bowel obstruction: Consistent with abdominal distension, increased gastric residual, and increased abdominal signs. Key symptoms not reported: vomiting, constipation, or absence of bowel movements.

+3. Sepsis: Consistent with respiratory distress, abdominal signs, and altered vital signs (heart rate and breathing patterns). Key symptoms not reported: fever, chills, or known source of infection.

+4. Congestive heart failure: Consistent with respiratory symptoms and abdominal distension. Key symptoms not reported: peripheral edema, jugular venous distension, or specific cardiac history.

+5. Metabolic disorder (e.g., diabetic ketoacidosis, liver failure): Consistent with respiratory and gastrointestinal symptoms. Key symptoms not reported: polyuria, polydipsia, or specific metabolic history."
Preeclampsia,"+1. Preeclampsia: Hypertension, proteinuria, edema, headaches, vision changes. (If not pregnant, this diagnosis is less likely.)
+2. Chronic kidney disease: Hypertension, proteinuria, edema, nausea, low blood protein levels.
+3. Liver disease: Hypertension, abdominal discomfort, edema, low blood protein levels. (Proteinuria is not a typical symptom.)
+4. Nephrotic syndrome: Proteinuria, edema, low blood protein levels. (Hypertension is not always present.)
+5. Congestive heart failure: Shortness of breath, edema, abdominal discomfort. (Hypertension and proteinuria are not typical symptoms.)"
Asherman syndrome,"+1. Endometriosis: Cyclic pelvic pain, difficulty conceiving, and history of spontaneous abortions are consistent with this condition.

+2. Polycystic Ovary Syndrome (PCOS): Amenorrhea, hypomenorrhea, and difficulty conceiving are common symptoms of PCOS.

+3. Uterine fibroids: Cyclic pelvic pain and history of spontaneous abortions could be caused by uterine fibroids.

+4. Premature ovarian failure: Amenorrhea and difficulty conceiving are key symptoms of this condition.

+5. Pelvic inflammatory disease (PID): Cyclic pelvic pain, irregular bleeding, and history of spontaneous abortions can be seen in PID."
Renal dysplasia,"+1. Nephronophthisis: Consistent with abnormal kidney development (large, bright kidneys with cystic spaces) and early onset of symptoms. Key symptom not reported: progressive kidney failure.

+2. Failure to thrive: Consistent with decreased appetite and unusual thinness despite adequate food intake from an early age. Key symptom not reported: poor growth and development.

+3. Metabolic disorder: Consistent with decreased appetite, unusual thinness, and abnormal kidney development. Key symptoms may vary depending on the specific metabolic disorder.

+4. Chronic kidney disease: Consistent with abnormal kidney development (cystic spaces). Key symptoms not reported: hypertension, edema, fatigue.

+5. Polycystic kidney disease: Consistent with cystic spaces seen in the kidneys on ultrasound. Key symptoms not reported: flank pain, hematuria, hypertension."
Diffuse large B-cell lymphoma,"+1. Lymphoma: Consistent with rapidly growing mass, systemic symptoms (weight loss, fevers, night sweats), chin numbness (potential jawbone involvement), and elevated lactate dehydrogenase levels. Key symptom not reported: Lymphadenopathy (swollen lymph nodes).

+2. Metastatic cancer: Consistent with rapidly growing mass, systemic symptoms (weight loss), and elevated lactate dehydrogenase levels. Key symptom not reported: Primary cancer site.

+3. Sarcoma: Consistent with rapidly growing mass, systemic symptoms (weight loss), and elevated lactate dehydrogenase levels. Key symptoms not reported: Specific location of the mass (soft tissue or bone involvement).

+4. Bacterial or fungal abscess: Consistent with rapidly growing mass. Key symptoms not reported: Localized pain, redness, warmth, or drainage from the mass.

+5. Sarcoidosis or vasculitis: Consistent with systemic symptoms (weight loss, fevers, night sweats). Key symptoms not reported: Specific organ involvement or autoimmune manifestations."
Trisomy X,"+1. Marfan syndrome: Consistent with tall stature, long limbs, and potential heart problems. Does not typically involve developmental delays or small head size.

+2. Fragile X syndrome: Matches symptoms of intellectual disability, speech/language delays, anxiety, and autism-like behaviors. Physical abnormalities are not commonly seen.

+3. Neurofibromatosis type 1 (NF1): Aligns with learning disabilities, developmental delays, and potential seizures. Physical abnormalities and behavioral issues are less common.

+4. Sotos syndrome: Characterized by excessive growth, developmental delays, and learning disabilities. The smaller head size does not fit the typical presentation.

+5. Noonan syndrome: Can involve developmental delays, learning disabilities, and heart defects. The tall stature and small head size make this less likely."
Scleroderma,"+1. Systemic sclerosis (scleroderma): Consistent with Raynaud's phenomenon, skin thickening and hardening, contractures, potential organ involvement, and change in fingerpad contour. May not exhibit all reported symptoms.

+2. Mixed connective tissue disease: Consistent with Raynaud's phenomenon, skin changes, and potential organ involvement. May not exhibit all reported symptoms.

+3. Undifferentiated connective tissue disease: Consistent with a combination of symptoms that do not fully meet criteria for a specific connective tissue disorder.

+4. Raynaud's disease: Consistent with sensitivity to cold and puffiness in extremities, but does not account for other reported symptoms.

+5. Peripheral artery disease: Consistent with sensitivity to cold and puffiness in extremities, but less likely to cause other reported skin changes and organ involvement."
Non-immune hydrops fetalis,"+1. Non-immune hydrops fetalis: Consistent with excess amniotic fluid, enlarged fetal organs, fluid accumulation around fetal heart and lungs, and severe swelling.

+2. Congenital infection (e.g., CMV, toxoplasmosis, parvovirus B19): Can cause fetal abnormalities, hydrops, and enlarged organs. Additional testing for specific infections may be needed.

+3. Chromosomal abnormality or genetic disorder: Trisomies or other genetic conditions could lead to fetal hydrops, organ enlargement, and structural abnormalities.

+4. Congenital heart defect: Severe heart defects can cause fetal hydrops and fluid accumulation around the heart and lungs.

+5. Twin-twin transfusion syndrome (in case of multiple pregnancy): Unequal blood flow between twins can lead to hydrops in the recipient twin and polyhydramnios."
Renal cell carcinoma,"+1. Kidney cancer: Consistent with blood in urine, abdominal lump, weight loss, and fatigue. May not present with diminished appetite.

+2. Bladder cancer: Consistent with blood in urine and weight loss. Abdominal lump and diminished appetite are less common symptoms.

+3. Urinary tract infection (UTI): Consistent with blood in urine. Abdominal lump, weight loss, diminished appetite, and fatigue are not typical symptoms.

+4. Renal colic (kidney stones): Consistent with blood in urine and potential abdominal pain (lump). Weight loss, diminished appetite, and fatigue are not common symptoms.

+5. Gastrointestinal cancers (e.g., colon, stomach): Consistent with weight loss, diminished appetite, and fatigue. Blood in urine and abdominal lump are less common presentations."
Genetic peripheral neuropathy,"+1. Hereditary sensory and autonomic neuropathy (HSAN): Consistent with sensory disturbances, autonomic dysfunction, potential early onset. May not explain skeletal deformities.

+2. Charcot-Marie-Tooth disease (CMT): Consistent with progressive sensory changes, muscle weakness/atrophy, skeletal deformities. May not explain autonomic symptoms.

+3. Friedreich's ataxia: Consistent with balance issues, sensory changes, skeletal abnormalities like scoliosis. May not explain autonomic dysfunction.

+4. Diabetic neuropathy: Consistent with sensory and autonomic symptoms. Less likely given potential early onset.

+5. Amyloidosis: Consistent with autonomic and sensory symptoms. Skeletal deformities less common."
Cardiogenic shock,"+1. Shock: Rapid weak pulse, low blood pressure, cool moist skin, decreased urine output, chest discomfort. Key missing symptom: fever.

+2. Diabetic ketoacidosis: Low blood sugar, increased thirst, dry mouth. Key missing symptoms: abdominal pain, nausea/vomiting, fruity breath odor.

+3. Myocardial infarction (heart attack): Chest discomfort, irregular heartbeat, low blood pressure. Key missing symptoms: radiation of pain, nausea/vomiting, diaphoresis.

+4. Severe dehydration: Increased thirst, dry mouth, low urine output, lightheadedness. Key missing symptoms: significant weight loss, orthostatic hypotension.

+5. Poisoning or drug overdose: Neurological symptoms (confusion, anxiety, dilated pupils), cardiovascular symptoms (irregular heartbeat, low blood pressure), metabolic symptoms (low blood sugar). Key missing information: exposure history, specific toxidrome."
Acute sensorineural hearing loss by acute acoustic trauma or sudden deafness or surgery induced acoustic trauma,"+1. Noise-induced hearing loss: Consistent with gradual or sudden decrease in hearing ability, muffled sounds, and difficulty hearing speech, especially if the patient has a history of exposure to loud noises.

+2. Age-related hearing loss (presbycusis): Consistent with gradual decrease in hearing ability, but patient's age is unknown.

+3. Cerumen impaction (ear wax buildup): Consistent with muffled sounds and difficulty hearing, but symptoms suggest a more significant hearing impairment.

+4. Otosclerosis: Consistent with gradual hearing loss, but patient's symptoms are not specific enough to strongly suggest this diagnosis.

+5. Acoustic neuroma (vestibular schwannoma): Consistent with gradual or sudden hearing loss, but the lack of other symptoms (e.g., tinnitus, vertigo) makes this diagnosis less likely."
AL amyloidosis,"+1. Lysosomal storage disorder: Muscle weakness, enlarged tongue (macroglossia), periorbital purpura, potential kidney and heart involvement. Key symptom not reported: Organomegaly (enlarged organs).

+2. Amyloidosis: Periorbital purpura, macroglossia, potential kidney and heart involvement. Key symptom not reported: Neuropathy or autonomic dysfunction.

+3. Metabolic disorder (e.g., Gaucher disease, Niemann-Pick disease): Mixed hyperlipoproteinemia, potential organ involvement. Key symptom not reported: Hepatosplenomegaly (enlarged liver and spleen).

+4. Inflammatory myopathy (e.g., polymyositis, dermatomyositis): Muscle weakness, muscle lesions, potential carpal tunnel syndrome. Key symptom not reported: Skin rash or calcinosis.

+5. Myopathy (e.g., muscular dystrophy, metabolic myopathy): Muscle weakness, muscle lesions, potential carpal tunnel syndrome. Key symptom not reported: Specific pattern of muscle involvement or family history."
Hepatitis delta,"+1. Viral hepatitis: Consistent with fatigue, fever, nausea, jaundice, and changes in urine/stool color. May not exhibit joint pain.

+2. Autoimmune hepatitis: Consistent with fatigue, nausea, jaundice, and abdominal discomfort. May not exhibit fever or joint pain.

+3. Gallbladder disease: Consistent with abdominal discomfort, nausea, and jaundice. May not exhibit fatigue, fever, or joint pain.

+4. Pancreatic disease: Consistent with abdominal discomfort, nausea, and jaundice. May not exhibit fatigue, fever, or joint pain.

+5. Liver cancer or metastatic cancer: Consistent with fatigue, jaundice, and abdominal discomfort. May not exhibit fever, nausea, or joint pain. Typically presents with more advanced symptoms."
Fetal cytomegalovirus syndrome,"+1. Congenital infection (e.g., toxoplasmosis, rubella, CMV, HSV): Consistent with low birth weight, jaundice, hepatosplenomegaly, rash, petechiae, microcephaly, and chorioretinitis.

+2. Metabolic disorder (e.g., galactosemia, tyrosinemia): Consistent with jaundice, hepatosplenomegaly, and petechiae. May not explain microcephaly or chorioretinitis.

+3. Hematological disorder (e.g., thalassemia, sickle cell disease): Consistent with jaundice, hepatosplenomegaly, and petechiae. Microcephaly and chorioretinitis are less common.

+4. Congenital malformation or syndrome (e.g., trisomy 21, fetal alcohol syndrome): Consistent with microcephaly and other birth defects. May not explain the specific combination of symptoms.

+5. Neonatal hepatitis (viral or autoimmune): Consistent with jaundice, hepatosplenomegaly, and petechiae. Microcephaly and chorioretinitis are less likely."
Romano-Ward syndrome,"+1. Long QT syndrome (LQTS): Consistent with episodes of fainting/syncope during exercise or stress, prolonged QT interval on EKG. May not exhibit slower heart rates in older patients.

+2. Ventricular arrhythmia: Consistent with episodes of fainting/syncope, which could be due to ventricular tachycardia or other arrhythmias. Prolonged QT interval increases risk.

+3. Bradyarrhythmia: Consistent with slower heart rates (in newborns/young children) and episodes of fainting/syncope. May not exhibit prolonged QT interval.

+4. Vasovagal syncope: Consistent with episodes of fainting/syncope during exercise or stress. However, the prolonged QT interval suggests an underlying cardiac condition.

+5. Seizure disorder: While not mentioned as a symptom, seizures could potentially cause episodes of fainting/syncope. However, the cardiac symptoms make this less likely."
Autosomal dominant polycystic kidney disease,"+1. Kidney stones: Consistent with abdominal/back pain, hematuria, and increased urinary frequency. May not fully explain elevated blood pressure.

+2. Urinary tract infection (UTI): Consistent with hematuria, increased urinary frequency, and abdominal/back discomfort. Less likely to cause persistent elevated blood pressure.

+3. Glomerulonephritis (kidney disease): Consistent with hematuria, increased urinary frequency, and elevated blood pressure. No reported history of kidney diseases.

+4. Bladder cancer: Consistent with hematuria and increased urinary frequency. Abdominal/back pain and elevated blood pressure are less common symptoms.

+5. Prostate issues (in males): Consistent with hematuria and increased urinary frequency. Less likely to cause abdominal/back pain or elevated blood pressure."
Congenital pulmonary valvar stenosis,"+1. Heart failure: Consistent with fatigue, shortness of breath, and heart murmur. Additional symptoms like swelling in the legs or abdomen may also be present.

+2. Valvular heart disease: Consistent with the heart murmur. Symptoms may vary depending on the specific valve affected and the severity of the condition.

+3. Anemia: Consistent with fatigue and shortness of breath. Lack of symptoms like pale skin or easy bruising.

+4. Lung disease (e.g., asthma, COPD): Consistent with shortness of breath during activity. Lack of symptoms like chronic cough or wheezing.

+5. Deconditioning: Consistent with fatigue and shortness of breath during physical exertion. Lack of other symptoms suggesting an underlying medical condition."
Uveitis,"+1. Uveitis: Consistent with anterior chamber inflammation, vitreitis, vasculitis, cystoid macular edema, and other ocular findings. Key symptoms not reported: eye pain, photophobia, and vision loss.

+2. Sarcoidosis: Consistent with vitreitis, vasculitis, optic neuritis, ""snowballs,"" and ""snowbanking."" Key symptoms not reported: systemic manifestations (e.g., pulmonary, skin, or joint involvement).

+3. Intraocular lymphoma: Consistent with vitreitis and ""snowballs."" Key symptoms not reported: vision loss, eye pain, and systemic symptoms of lymphoma.

+4. Autoimmune disorder (e.g., Behcet's disease, systemic lupus erythematosus): Consistent with uveitis, vasculitis, and retinal inflammation. Key symptoms not reported: systemic manifestations specific to the autoimmune condition.

+5. Infectious etiology (e.g., tuberculosis, viral retinitis): Consistent with vitreitis, vasculitis, and retinal inflammation. Key symptoms not reported: systemic symptoms or risk factors for specific infectious diseases."
Congenital hypothyroidism,"+1. Congenital hypothyroidism: Consistent with prolonged gestation, large size, lethargy, poor feeding, constipation, and jaundice. Key symptoms not reported: goiter, hoarse cry.

+2. Trisomy 21 (Down syndrome): Consistent with large posterior fontanel, hypotonia, poor feeding, and constipation. Key symptoms not reported: characteristic facial features, intellectual disability.

+3. Inborn errors of metabolism: Consistent with lethargy, poor feeding, vomiting, and distended abdomen. Key symptoms not reported: specific metabolic abnormalities, developmental delays.

+4. Congenital diaphragmatic hernia: Consistent with respiratory distress, cyanosis, and distended abdomen. Key symptoms not reported: bowel sounds in the chest, scaphoid abdomen.

+5. Congenital adrenal hyperplasia: Consistent with prolonged gestation, large size, vomiting, and ambiguous genitalia (if present). Key symptoms not reported: virilization in females, salt-wasting crisis."
Moderate and severe traumatic brain injury,"+1. Traumatic Brain Injury (TBI): Consistent with loss of consciousness, disorientation, functional impairment, headaches, dizziness, nausea, changes in coordination, balance, vision, hearing, fatigue, anxiety, depression, irritability, and problems with memory, concentration, and decision-making.

+2. Stroke: Consistent with sudden onset of neurological symptoms like loss of consciousness, disorientation, functional impairment, headaches, dizziness, nausea, changes in coordination, balance, vision, and hearing. May not explain cognitive and behavioral symptoms as prominently.

+3. Brain Tumor or Other Neurological Condition: Consistent with the wide range of physical, cognitive, and behavioral symptoms. Additional tests like imaging would be needed to identify the specific condition.

+4. Mental Health Condition (e.g., Depression, Anxiety Disorder, PTSD): Consistent with cognitive and behavioral symptoms like fatigue, anxiety, depression, irritability, and problems with memory, concentration, and decision-making. Physical symptoms may not be as prominent.

+5. Side Effects of Medication or Substance Use: Consistent with the range of physical, cognitive, and behavioral symptoms, depending on the specific medication or substance involved. A thorough review of medical history and current medications/substances would be necessary."
22q11.2 deletion syndrome,"+1. Tuberous sclerosis complex (TSC): Consistent with developmental delays, seizures, neuroanatomical abnormalities, gastrointestinal issues, and cognitive/behavioral symptoms. Key symptoms not reported: skin lesions (hypomelanotic macules, angiofibromas, shagreen patches).

+2. Lissencephaly or other neuronal migration disorders: Consistent with developmental delays, seizures, neuroanatomical abnormalities (polymicrogyria, cortical dysplasia), and cognitive/behavioral symptoms.

+3. Mitochondrial disorders: Consistent with developmental delays, seizures, neuroanatomical abnormalities, gastrointestinal issues, and cognitive/behavioral symptoms. Key symptoms not reported: muscle weakness, vision or hearing problems, lactic acidosis.

+4. Leukodystrophies: Consistent with developmental delays, seizures, neuroanatomical abnormalities, and cognitive/behavioral symptoms. Key symptoms not reported: progressive deterioration, vision or hearing problems, muscle weakness or spasticity.

+5. Metabolic disorders (e.g., amino acid disorders, organic acidemias): Consistent with developmental delays, seizures, neuroanatomical abnormalities, gastrointestinal issues, and cognitive/behavioral symptoms. Key symptoms not reported: specific metabolic abnormalities or laboratory findings."
Primary congenital hypothyroidism,"+1. Hypothyroidism: Consistent with low body temperature, hoarse cry, constipation, and other symptoms. Key symptom not reported: goiter or thyroid enlargement.

+2. Cystic fibrosis: Consistent with poor feeding, gastrointestinal issues, and respiratory symptoms (hoarse cry). Key symptoms not reported: chronic cough, wheezing, or recurrent respiratory infections.

+3. Mucopolysaccharidosis (MPS) or lysosomal storage disorder: Consistent with macroglossia, short stature, abdominal distension, and other physical characteristics. Key symptoms not reported: skeletal abnormalities, corneal clouding, or neurological issues.

+4. Congenital hepatic fibrosis or biliary atresia: Consistent with jaundice and gastrointestinal symptoms. Key symptoms not reported: dark urine, pale stools, or signs of liver failure.

+5. Prader-Willi syndrome: Consistent with poor feeding, short stature, hypotonia (decreased activity), and other symptoms. Key symptoms not reported: characteristic facial features or behavioral issues."
Follicular lymphoma,"+1. Lymphoma: Consistent with fatigue, night sweats, weight loss, fever, and itchiness. May not have other symptoms like enlarged lymph nodes or bone pain.

+2. Tuberculosis: Consistent with fatigue, night sweats, weight loss, and fever. Patient did not report cough, which is a common symptom.

+3. HIV/AIDS: Consistent with fatigue, night sweats, weight loss, fever, and itchiness. Patient did not report other common symptoms like sore throat or rash.

+4. Hyperthyroidism: Consistent with fatigue, weight loss, and excessive sweating. Patient did not report other symptoms like palpitations or heat intolerance.

+5. Lupus: Consistent with fatigue, fever, and itchiness. Patient did not report joint pain or rash, which are common symptoms."
